Date  ,Open  ,High  ,Low  ,Close    Close price adjusted for splits. ,Adj Close    Adjusted close price adjusted for splits and dividend and/or capital gain distributions. ,Volume  
"Dec 4, 2018",314.30,318.40,311.40,313.30,286.74,"4,089,384"
"Dec 3, 2018",320.05,325.00,313.50,314.90,288.21,"6,549,046"
"Nov 30, 2018",318.60,322.80,313.45,314.25,287.61,"5,161,526"
"Nov 29, 2018",312.65,319.50,308.70,317.45,290.54,"6,047,477"
"Nov 28, 2018",312.40,314.75,306.20,308.85,282.67,"7,306,426"
"Nov 27, 2018",313.15,316.80,299.50,311.20,284.82,"16,785,515"
"Nov 26, 2018",320.65,323.50,311.75,317.60,290.68,"4,603,622"
"Nov 22, 2018",326.00,327.75,318.15,319.90,292.79,"3,648,659"
"Nov 21, 2018",327.00,329.40,322.60,326.05,298.41,"4,004,112"
"Nov 20, 2018",334.00,334.25,327.00,328.25,300.43,"3,954,871"
"Nov 19, 2018",336.70,339.55,333.20,336.65,308.12,"3,202,842"
"Nov 16, 2018",344.10,344.25,332.20,335.10,306.70,"3,306,643"
"Nov 15, 2018",340.00,345.90,338.05,344.60,315.39,"3,192,589"
"Nov 14, 2018",351.00,353.75,337.25,339.60,310.82,"3,540,077"
"Nov 13, 2018",344.00,349.00,342.40,348.10,318.60,"2,384,372"
"Nov 12, 2018",346.45,354.35,343.05,344.55,315.35,"3,905,755"
"Nov 9, 2018",352.00,352.00,342.50,347.50,318.05,"3,642,253"
"Nov 7, 2018",350.75,350.75,350.75,350.75,321.02,-
"Nov 6, 2018",356.00,359.40,347.60,350.75,321.02,"3,180,370"
"Nov 5, 2018",351.90,359.90,346.55,353.65,323.67,"3,683,598"
"Nov 2, 2018",346.20,357.00,345.10,352.80,322.90,"4,287,077"
"Nov 1, 2018",340.60,346.50,338.05,342.75,313.70,"3,486,300"
"Oct 31, 2018",336.95,341.90,326.50,339.40,310.63,"4,571,617"
"Oct 30, 2018",338.30,341.80,333.60,335.80,307.34,"3,197,919"
"Oct 29, 2018",338.00,341.25,329.20,340.00,311.18,"4,778,923"
"Oct 26, 2018",355.80,355.95,333.05,337.45,308.85,"7,853,276"
"Oct 25, 2018",349.00,355.20,343.50,353.40,323.45,"4,891,650"
"Oct 24, 2018",351.05,354.15,345.55,351.95,322.12,"3,260,414"
"Oct 23, 2018",353.80,355.85,343.25,347.50,318.05,"4,807,256"
"Oct 22, 2018",367.00,368.85,353.30,355.10,325.00,"5,271,275"
"Oct 19, 2018",357.75,370.45,354.60,363.50,332.69,"6,479,303"
"Oct 17, 2018",376.90,378.45,359.15,361.65,331.00,"4,061,725"
"Oct 16, 2018",377.00,385.20,369.10,373.60,341.93,"5,508,232"
"Oct 15, 2018",380.65,381.10,372.60,376.80,344.86,"2,563,605"
"Oct 12, 2018",365.00,381.25,363.35,379.70,347.52,"4,970,667"
"Oct 11, 2018",370.00,372.75,354.85,361.70,331.04,"6,973,280"
"Oct 10, 2018",372.00,382.75,371.40,376.80,344.86,"4,070,161"
"Oct 9, 2018",379.50,381.80,363.75,371.40,339.92,"7,572,243"
"Oct 8, 2018",366.00,381.80,357.10,376.25,344.36,"7,787,200"
"Oct 5, 2018",375.00,379.15,360.40,366.60,335.53,"7,170,165"
"Oct 4, 2018",377.90,386.50,373.30,377.60,345.59,"7,084,897"
"Oct 3, 2018",380.00,387.50,376.65,383.40,350.90,"7,436,585"
"Oct 1, 2018",375.00,386.85,371.10,380.85,348.57,"8,910,012"
"Sep 28, 2018",403.85,407.95,374.20,381.65,349.30,"13,200,294"
"Sep 27, 2018",409.85,412.50,395.80,400.30,366.37,"25,412,558"
"Sep 26, 2018",407.00,411.75,401.00,408.10,373.51,"3,317,487"
"Sep 25, 2018",398.00,407.00,389.00,403.65,369.44,"6,963,000"
"Sep 24, 2018",414.00,414.00,397.10,400.45,366.51,"7,568,416"
"Sep 21, 2018",420.25,427.55,389.30,408.00,373.42,"10,218,645"
"Sep 19, 2018",410.10,423.75,410.10,417.05,381.70,"8,654,507"
"Sep 18, 2018",412.75,415.70,404.70,407.15,372.64,"5,226,145"
"Sep 17, 2018",407.00,416.40,403.15,411.85,376.94,"6,327,429"
"Sep 14, 2018",402.20,412.35,402.20,408.10,373.51,"6,622,300"
"Sep 12, 2018",395.10,400.90,388.05,399.75,365.87,"6,287,959"
