Date,Open,High,Low,Close,Adj_Close,Volume
2024-10-08,2865.0,2969.95,2849.15,2951.9,2951.9,621586.0
2024-10-07,2926.0,2976.95,2833.4,2855.75,2855.75,1298319.0
2024-10-04,3060.55,3060.55,2889.05,2897.45,2897.45,1528880.0
2024-10-03,3180.0,3261.8,3058.0,3071.15,3071.15,817899.0
2024-10-01,3170.0,3279.95,3165.4,3252.45,3252.45,573089.0
2024-09-30,3150.0,3177.85,3111.0,3160.95,3160.95,765757.0
2024-09-27,3266.0,3287.0,3179.35,3191.4,3191.4,814883.0
2024-09-26,3332.55,3399.0,3237.55,3305.65,3305.65,1886418.0
2024-09-25,3198.05,3360.95,3167.05,3327.45,3327.45,1663667.0
2024-09-24,3192.35,3242.35,3158.7,3202.6,3202.6,1117548.0
2024-09-23,3001.0,3204.5,3001.0,3192.35,3192.35,2827062.0
2024-09-20,2934.8,3004.7,2897.0,2988.0,2988.0,1020027.0
2024-09-19,2908.0,2940.0,2797.5,2911.1,2911.1,750769.0
2024-09-18,2865.0,2894.0,2850.65,2884.7,2884.7,505475.0
2024-09-17,2854.95,2865.0,2830.0,2856.2,2856.2,230371.0
2024-09-16,2969.0,2983.95,2828.95,2838.5,2838.5,1022529.0
2024-09-13,2884.8,2973.95,2879.9,2950.85,2950.85,649139.0
2024-09-12,2833.95,2887.0,2822.4,2879.9,2879.9,343351.0
2024-09-11,2887.1,2898.9,2823.05,2832.9,2832.9,197646.0
2024-09-10,2894.75,2905.0,2864.05,2888.6,2888.6,281997.0
2024-09-09,2850.0,2911.35,2845.0,2873.0,2873.0,481936.0
2024-09-06,2864.15,2893.7,2840.6,2856.45,2856.45,803602.0
2024-09-05,2915.0,2929.5,2860.0,2869.5,2869.5,422163.0
2024-09-04,2879.8,2913.6,2856.85,2901.95,2901.95,326638.0
2024-09-03,2881.05,2947.7,2881.05,2892.75,2892.75,377509.0
2024-09-02,2940.5,2943.0,2881.0,2886.1,2886.1,339162.0
2024-08-30,2894.55,2921.95,2876.35,2909.25,2909.25,501707.0
2024-08-29,2900.0,2900.0,2836.25,2869.1,2869.1,395431.0
2024-08-28,2894.3,2904.95,2875.35,2887.7,2887.7,222426.0
2024-08-27,2888.95,2927.55,2868.0,2894.3,2894.3,420161.0
2024-08-26,2890.0,2904.75,2865.2,2887.7,2887.7,778614.0
2024-08-23,2933.15,2956.35,2870.5,2883.65,2883.65,496442.0
2024-08-22,2939.8,2947.2,2910.0,2933.15,2933.15,272859.0
2024-08-21,2978.4,2978.4,2913.1,2923.95,2923.95,529519.0
2024-08-20,2939.9,2997.95,2930.1,2978.65,2978.65,715717.0
2024-08-19,2959.4,2959.9,2888.0,2926.0,2926.0,701633.0
2024-08-16,2910.0,2951.45,2897.1,2940.25,2940.25,651391.0
2024-08-14,2924.0,2924.0,2858.0,2873.7,2873.7,355322.0
2024-08-13,2945.0,2960.0,2891.7,2900.0,2900.0,279671.0
2024-08-12,2927.0,2965.5,2871.05,2939.55,2939.55,860881.0
2024-08-09,2925.0,2973.9,2911.05,2925.7,2925.7,773740.0
2024-08-08,2958.05,2969.65,2870.45,2876.55,2876.55,513992.0
2024-08-07,3055.05,3055.1,2940.0,2977.8,2977.8,863064.0
2024-08-06,2880.0,3000.6,2880.0,2926.6,2926.6,1984726.0
2024-08-05,2925.0,2958.7,2792.55,2835.25,2835.25,1955739.0
2024-08-02,3112.95,3133.0,2988.0,3001.55,3001.55,1461740.0
2024-08-01,3257.5,3286.0,3107.05,3127.2,3127.2,1355101.0
2024-07-31,3205.0,3298.5,3122.6,3219.55,3219.55,3507407.0
2024-07-30,3130.0,3207.0,3100.4,3181.05,3181.05,1383398.0
2024-07-29,3150.0,3187.65,3121.4,3129.85,3129.85,1250665.0
2024-07-26,3124.0,3148.85,3080.8,3128.7,3128.7,978508.0
2024-07-25,3100.0,3125.0,3063.25,3099.15,3099.15,490352.0
2024-07-24,3130.05,3199.95,3077.3,3124.65,3124.65,1134667.0
2024-07-23,3267.9,3315.9,3068.05,3151.75,3151.75,1130940.0
2024-07-22,3240.0,3319.9,3172.0,3242.1,3242.1,682446.0
2024-07-19,3364.45,3372.65,3240.0,3245.75,3245.75,372248.0
2024-07-18,3381.4,3385.0,3308.15,3362.65,3362.65,260503.0
2024-07-16,3314.8,3402.7,3297.4,3381.4,3381.4,914491.0
2024-07-15,3279.0,3319.6,3202.05,3301.4,3301.4,607959.0
2024-07-12,3294.1,3319.6,3245.0,3262.0,3262.0,488912.0
2024-07-11,3326.65,3332.0,3263.05,3294.1,3294.1,323791.0
2024-07-10,3271.25,3324.0,3220.0,3313.9,3313.9,504469.0
2024-07-09,3312.0,3316.35,3246.1,3268.9,3268.9,238005.0
2024-07-08,3298.0,3325.0,3254.8,3312.0,3312.0,679741.0
2024-07-05,3308.0,3308.0,3228.05,3281.7,3281.7,522686.0
2024-07-04,3330.0,3358.05,3296.6,3306.25,3306.25,325112.0
2024-07-03,3310.0,3345.0,3271.45,3330.65,3330.65,720706.0
2024-07-02,3194.9,3339.95,3171.1,3301.1,3301.1,1992663.0
2024-07-01,3290.0,3290.0,3154.05,3161.65,3161.65,1073187.0
2024-06-28,3131.0,3220.0,3087.7,3207.9,3207.9,784197.0
2024-06-27,3030.0,3126.0,3026.05,3110.65,3110.65,653501.0
2024-06-26,3085.0,3100.25,3049.75,3066.55,3066.55,519795.0
2024-06-25,3105.5,3111.95,3035.0,3077.2,3077.2,682675.0
2024-06-24,2972.15,3122.55,2956.5,3111.25,3111.25,1251005.0
2024-06-21,3019.95,3039.0,2995.0,3007.3,3007.3,297622.0
2024-06-20,3000.75,3051.0,2982.05,3010.6,3010.6,339336.0
2024-06-19,3097.0,3098.0,2985.0,3000.8,3000.8,598412.0
2024-06-18,3006.3,3095.0,2985.0,3088.9,3088.9,769815.0
2024-06-14,3044.95,3057.85,2975.65,2998.5,2998.5,680923.0
2024-06-13,2955.0,3047.95,2935.0,3030.75,3030.75,1206840.0
2024-06-12,2830.0,2943.8,2830.0,2928.2,2928.2,548063.0
2024-06-11,2845.4,2906.35,2837.45,2855.95,2855.95,673048.0
2024-06-10,2900.0,2935.0,2812.0,2845.4,2845.4,988269.0
2024-06-07,2796.4,2880.0,2780.6,2873.55,2873.55,454548.0
2024-06-06,2690.0,2825.9,2690.0,2796.4,2796.4,941641.0
2024-06-05,2615.0,2682.7,2492.1,2668.2,2668.2,1378978.0
2024-06-04,2949.95,2949.95,2533.15,2583.95,2583.95,1111523.0
2024-06-03,2855.0,3007.2,2835.15,2964.75,2964.75,2080492.0
2024-05-31,2735.0,2787.0,2735.0,2778.7,2778.7,611228.0
2024-05-30,2760.0,2775.0,2707.95,2721.75,2721.75,276512.0
2024-05-29,2772.0,2772.0,2712.15,2758.35,2758.35,434107.0
2024-05-28,2843.75,2851.95,2757.0,2775.25,2775.25,445474.0
2024-05-27,2750.0,2889.0,2740.3,2843.3,2843.3,1789855.0
2024-05-24,2743.25,2783.95,2658.05,2737.0,2737.0,890760.0
2024-05-23,2824.0,2861.55,2724.0,2814.75,2814.75,860782.0
2024-05-22,2790.0,2837.95,2780.0,2813.35,2813.35,624902.0
2024-05-21,2863.9,2868.95,2780.4,2788.85,2788.85,572243.0
2024-05-17,2900.0,2926.0,2830.25,2852.8,2852.8,952524.0
2024-05-16,2834.45,2877.0,2816.2,2860.0,2860.0,574792.0
2024-05-15,2809.5,2871.9,2776.65,2821.25,2821.25,729125.0
2024-05-14,2777.6,2844.0,2762.5,2822.3,2822.3,589041.0
2024-05-13,2690.0,2779.0,2626.15,2766.6,2766.6,854811.0
2024-05-10,2773.45,2773.45,2670.2,2690.95,2690.95,735692.0
2024-05-09,2813.35,2852.6,2734.25,2757.4,2757.4,640074.0
2024-05-08,2755.0,2837.15,2738.05,2813.35,2813.35,942489.0
2024-05-07,2834.0,2912.45,2764.1,2781.0,2781.0,2189535.0
2024-05-06,2680.0,2850.0,2645.05,2842.75,2842.75,5860769.0
2024-05-03,2550.0,2585.0,2487.0,2569.7,2569.7,2417565.0
2024-05-02,2650.0,2656.8,2479.35,2532.7,2532.7,1846888.0
2024-04-30,2642.95,2680.1,2636.0,2647.6,2647.6,388571.0
2024-04-29,2650.0,2664.5,2582.15,2628.0,2628.0,511038.0
2024-04-26,2571.35,2644.35,2555.0,2634.8,2634.8,510636.0
2024-04-25,2551.35,2581.85,2523.15,2571.35,2571.35,391604.0
