Date,Open,High,Low,Close,Adj_Close,Volume
2024-10-08,5462.0,5545.0,5411.0,5529.85,5529.85,473756.0
2024-10-07,5569.95,5608.45,5436.1,5501.55,5501.55,682783.0
2024-10-04,5647.05,5649.95,5484.0,5520.85,5520.85,943922.0
2024-10-03,5733.35,5733.35,5622.0,5662.75,5662.75,1219791.0
2024-10-01,5712.4,5794.0,5665.0,5750.1,5750.1,742940.0
2024-09-30,5890.0,5890.0,5690.5,5712.4,5712.4,1346723.0
2024-09-27,6068.1,6089.3,5940.5,5957.35,5957.35,718197.0
2024-09-26,6005.6,6065.0,5904.1,6051.45,6051.45,1255943.0
2024-09-25,6144.0,6168.4,6033.85,6088.3,6088.3,341785.0
2024-09-24,6191.0,6246.25,6110.3,6126.3,6126.3,631130.0
2024-09-23,6050.0,6210.0,6004.3,6190.55,6190.55,887240.0
2024-09-20,6048.75,6092.0,5985.75,6013.25,6013.25,993542.0
2024-09-19,6000.0,6060.0,5980.1,6006.05,6006.05,532623.0
2024-09-18,5985.3,6145.95,5928.1,5964.75,5964.75,1446956.0
2024-09-17,5800.0,5984.95,5763.6,5961.2,5961.2,1250736.0
2024-09-16,5780.0,5822.5,5727.0,5779.45,5779.45,333195.0
2024-09-13,5826.9,5847.1,5770.0,5795.8,5795.8,332581.0
2024-09-12,5700.0,5818.0,5655.0,5803.15,5803.15,855863.0
2024-09-11,5698.0,5708.7,5602.35,5654.45,5654.45,592210.0
2024-09-10,5797.0,5864.15,5658.25,5669.7,5669.7,775935.0
2024-09-09,5743.8,5770.35,5686.15,5745.3,5745.3,469914.0
2024-09-06,5720.0,5770.3,5649.7,5743.75,5743.75,683920.0
2024-09-05,5690.0,5799.0,5650.0,5734.2,5734.2,817503.0
2024-09-04,5605.0,5689.3,5605.0,5683.75,5683.75,532554.0
2024-09-03,5602.0,5699.0,5549.9,5646.5,5646.5,805935.0
2024-09-02,5535.0,5629.05,5517.0,5578.2,5578.2,1054947.0
2024-08-30,5400.0,5518.0,5385.85,5455.4,5455.4,1569946.0
2024-08-29,5300.0,5387.3,5290.9,5374.5,5374.5,516725.0
2024-08-28,5365.0,5383.2,5266.0,5311.4,5311.4,688591.0
2024-08-27,5354.0,5396.95,5326.0,5356.55,5356.55,672259.0
2024-08-26,5410.0,5425.0,5327.0,5343.75,5343.75,553070.0
2024-08-23,5330.0,5443.8,5315.0,5384.9,5384.9,757678.0
2024-08-22,5285.0,5383.0,5263.45,5329.95,5329.95,761731.0
2024-08-21,5244.4,5305.2,5215.0,5284.7,5284.7,612911.0
2024-08-20,5199.0,5350.0,5190.0,5244.4,5244.4,962948.0
2024-08-19,5149.0,5224.0,5107.55,5188.9,5188.9,714915.0
2024-08-16,5120.0,5138.95,5020.05,5128.1,5128.1,679493.0
2024-08-14,5280.0,5297.6,4991.0,5072.45,5072.45,2185163.0
2024-08-13,5350.0,5407.3,5216.0,5245.5,5245.5,1042924.0
2024-08-12,5214.8,5325.0,5185.0,5311.85,5311.85,569618.0
2024-08-09,5204.95,5246.65,5190.75,5207.2,5207.2,333635.0
2024-08-08,5235.0,5252.0,5146.9,5158.9,5158.9,243559.0
2024-08-07,5230.0,5314.75,5223.2,5241.15,5241.15,515480.0
2024-08-06,5200.25,5255.1,5158.0,5173.8,5173.8,552856.0
2024-08-05,5180.05,5247.0,5123.0,5183.9,5183.9,439371.0
2024-08-02,5325.0,5374.1,5236.45,5274.2,5274.2,402666.0
2024-08-01,5487.45,5487.45,5325.4,5371.85,5371.85,868140.0
2024-07-31,5452.9,5536.15,5405.2,5488.45,5448.45,870466.0
2024-07-30,5455.0,5548.0,5410.6,5444.3,5404.62,412385.0
2024-07-29,5505.25,5532.65,5397.3,5424.35,5384.82,418301.0
2024-07-26,5410.0,5546.2,5397.35,5478.9,5438.97,517306.0
