Date,Open,High,Low,Close,Adj_Close,Volume
2024-10-08,1745.4,1768.0,1714.05,1759.6,1759.6,839438.0
2024-10-07,1818.6,1819.3,1735.3,1748.1,1748.1,689748.0
2024-10-04,1841.5,1850.9,1794.9,1808.4,1808.4,806448.0
2024-10-03,1850.0,1885.0,1826.1,1845.2,1845.2,650078.0
2024-10-01,1903.6,1911.95,1858.35,1887.85,1887.85,549915.0
2024-09-30,1910.0,1927.75,1875.0,1892.2,1892.2,885798.0
2024-09-27,1964.2,1965.0,1888.55,1896.85,1896.85,485248.0
2024-09-26,1953.0,1970.0,1929.7,1953.2,1953.2,944208.0
2024-09-25,1897.6,1948.0,1876.55,1941.5,1941.5,917710.0
2024-09-24,1916.7,1926.0,1876.6,1900.05,1900.05,830136.0
2024-09-23,1864.0,1914.0,1846.15,1899.65,1899.65,876877.0
2024-09-20,1859.95,1872.0,1836.45,1856.85,1856.85,1405487.0
2024-09-19,1818.0,1863.0,1781.35,1841.65,1841.65,1000198.0
2024-09-18,1824.15,1824.15,1781.1,1808.4,1808.4,450844.0
2024-09-17,1809.0,1825.0,1799.0,1814.1,1814.1,360524.0
2024-09-16,1826.0,1846.65,1793.5,1801.9,1801.9,741473.0
2024-09-13,1778.6,1819.55,1767.9,1814.45,1814.45,1100430.0
2024-09-12,1762.65,1776.45,1744.5,1767.5,1767.5,560439.0
2024-09-11,1768.6,1789.3,1744.7,1751.65,1751.65,534290.0
2024-09-10,1735.4,1769.85,1732.6,1757.85,1757.85,521608.0
2024-09-09,1744.9,1756.45,1726.0,1742.6,1742.6,382054.0
2024-09-06,1787.5,1787.5,1719.05,1747.25,1747.25,749525.0
2024-09-05,1791.9,1797.6,1776.25,1790.35,1790.35,517402.0
2024-09-04,1768.25,1790.45,1743.1,1783.6,1783.6,773570.0
2024-09-03,1755.2,1789.0,1752.2,1768.2,1768.2,379376.0
2024-09-02,1780.0,1788.95,1751.0,1758.4,1758.4,306280.0
2024-08-30,1728.4,1789.0,1728.4,1772.35,1772.35,983157.0
2024-08-29,1709.0,1731.4,1691.75,1723.15,1723.15,788306.0
2024-08-28,1734.8,1738.9,1707.05,1711.25,1711.25,217943.0
2024-08-27,1738.65,1747.4,1716.3,1728.15,1728.15,490753.0
2024-08-26,1708.95,1746.05,1699.95,1738.65,1738.65,699817.0
2024-08-23,1734.1,1744.9,1695.6,1703.1,1703.1,569967.0
2024-08-22,1746.65,1756.95,1722.15,1734.1,1734.1,757573.0
2024-08-21,1757.25,1766.45,1733.35,1744.85,1744.85,413365.0
2024-08-20,1765.3,1770.3,1744.45,1755.35,1755.35,580046.0
2024-08-19,1780.0,1780.0,1746.5,1766.95,1766.95,285852.0
2024-08-16,1724.4,1770.45,1724.0,1766.15,1766.15,718392.0
2024-08-14,1755.9,1771.0,1705.0,1715.45,1715.45,651320.0
2024-08-13,1793.45,1793.85,1735.05,1745.2,1745.2,738068.0
2024-08-12,1786.5,1827.75,1757.8,1814.15,1814.15,1419019.0
2024-08-09,1778.95,1808.85,1769.6,1788.25,1788.25,798392.0
2024-08-08,1758.6,1785.95,1740.8,1744.6,1744.6,660451.0
2024-08-07,1775.0,1778.85,1746.2,1771.25,1771.25,564600.0
2024-08-06,1730.1,1775.0,1710.85,1716.1,1716.1,1106701.0
2024-08-05,1750.0,1754.75,1687.0,1706.0,1706.0,1272963.0
2024-08-02,1800.2,1824.8,1773.3,1779.35,1779.35,543407.0
2024-08-01,1865.0,1870.0,1815.5,1839.3,1839.3,739985.0
2024-07-31,1841.9,1879.0,1830.6,1862.4,1860.4,1209788.0
2024-07-30,1808.0,1839.3,1792.65,1827.1,1825.14,1019163.0
2024-07-29,1792.05,1829.85,1783.1,1793.9,1791.97,1190762.0
2024-07-26,1734.0,1802.0,1733.05,1785.0,1783.08,899262.0
2024-07-25,1730.0,1751.6,1711.2,1729.25,1727.39,957754.0
2024-07-24,1690.0,1769.0,1690.0,1742.85,1740.98,1505609.0
2024-07-23,1775.6,1814.7,1672.05,1687.1,1685.29,4512836.0
2024-07-22,1684.0,1782.0,1682.0,1744.0,1742.13,2911752.0
2024-07-19,1723.7,1724.1,1644.0,1671.3,1669.51,1041722.0
2024-07-18,1731.45,1731.45,1685.2,1718.55,1716.7,930615.0
2024-07-16,1717.5,1745.0,1715.5,1727.45,1725.59,815643.0
2024-07-15,1714.9,1730.05,1680.65,1715.35,1713.51,700946.0
2024-07-12,1715.0,1725.0,1686.8,1697.7,1695.88,682134.0
2024-07-11,1727.45,1734.95,1703.55,1711.5,1709.66,482251.0
2024-07-10,1730.0,1762.25,1692.4,1723.65,1721.8,886851.0
